2118371 data samples found
Train Epoch: 0 [144500/169469 (0.0077742040157318115)]
Train Epoch: 0 [144600/169469 (0.05648200586438179)]
Train Epoch: 0 [144700/169469 (0.05618990212678909)]
Train Epoch: 0 [144800/169469 (0.03403263911604881)]
Train Epoch: 0 [144900/169469 (0.042175449430942535)]
Train Epoch: 0 [145000/169469 (0.04889350011944771)]
Train Epoch: 0 [145100/169469 (0.03295394405722618)]
Train Epoch: 0 [145200/169469 (0.056143905967473984)]
Train Epoch: 0 [145300/169469 (0.08357188105583191)]
Train Epoch: 0 [145400/169469 (0.046897124499082565)]
Train Epoch: 0 [145500/169469 (0.01922253891825676)]
Train Epoch: 0 [145600/169469 (0.06344642490148544)]
Train Epoch: 0 [145700/169469 (0.02334229089319706)]
Train Epoch: 0 [145800/169469 (0.03662187606096268)]
Train Epoch: 0 [145900/169469 (0.035868655890226364)]
Train Epoch: 0 [146000/169469 (0.039247769862413406)]
Train Epoch: 0 [146100/169469 (0.03518202155828476)]
Train Epoch: 0 [146200/169469 (0.044400591403245926)]
Train Epoch: 0 [146300/169469 (0.039454009383916855)]
Train Epoch: 0 [146400/169469 (0.06790661811828613)]
Train Epoch: 0 [146500/169469 (0.06639371812343597)]
Train Epoch: 0 [146600/169469 (0.025749368593096733)]
Train Epoch: 0 [146700/169469 (0.04029887914657593)]
Train Epoch: 0 [146800/169469 (0.06477978080511093)]
Train Epoch: 0 [146900/169469 (0.052777525037527084)]
Train Epoch: 0 [147000/169469 (0.04569734260439873)]
Train Epoch: 0 [147100/169469 (0.03037332370877266)]
Train Epoch: 0 [147200/169469 (0.06065039709210396)]
Train Epoch: 0 [147300/169469 (0.044663675129413605)]
Train Epoch: 0 [147400/169469 (0.05935593321919441)]
Train Epoch: 0 [147500/169469 (0.06099823862314224)]
Train Epoch: 0 [147600/169469 (0.06373085826635361)]
Train Epoch: 0 [147700/169469 (0.052573468536138535)]
Train Epoch: 0 [147800/169469 (0.06746762245893478)]
Train Epoch: 0 [147900/169469 (0.03811533376574516)]
Train Epoch: 0 [148000/169469 (0.05643851310014725)]
Train Epoch: 0 [148100/169469 (0.05343354493379593)]
Train Epoch: 0 [148200/169469 (0.047707416117191315)]
Train Epoch: 0 [148300/169469 (0.015849843621253967)]
Train Epoch: 0 [148400/169469 (0.03783724829554558)]
Train Epoch: 0 [148500/169469 (0.037774354219436646)]
Train Epoch: 0 [148600/169469 (0.03256883844733238)]
Train Epoch: 0 [148700/169469 (0.0438605360686779)]
Train Epoch: 0 [148800/169469 (0.03798292204737663)]
Train Epoch: 0 [148900/169469 (0.03558138385415077)]
Train Epoch: 0 [149000/169469 (0.057549234479665756)]
Train Epoch: 0 [149100/169469 (0.03320330008864403)]
Train Epoch: 0 [149200/169469 (0.03180898353457451)]
Train Epoch: 0 [149300/169469 (0.058871664106845856)]
Train Epoch: 0 [149400/169469 (0.03907322511076927)]
Train Epoch: 0 [149500/169469 (0.029178177937865257)]
Train Epoch: 0 [149600/169469 (0.06578641384840012)]
Train Epoch: 0 [149700/169469 (0.05757252499461174)]
Train Epoch: 0 [149800/169469 (0.0436638779938221)]
Train Epoch: 0 [149900/169469 (0.05907409265637398)]
Train Epoch: 0 [150000/169469 (0.04142145439982414)]
Train Epoch: 0 [150100/169469 (0.031513381749391556)]
Train Epoch: 0 [150200/169469 (0.0397757962346077)]
Train Epoch: 0 [150300/169469 (0.03704692795872688)]
Train Epoch: 0 [150400/169469 (0.040586840361356735)]
Train Epoch: 0 [150500/169469 (0.04155658558011055)]
Train Epoch: 0 [150600/169469 (0.02437630109488964)]
Train Epoch: 0 [150700/169469 (0.0757293775677681)]
Train Epoch: 0 [150800/169469 (0.043025899678468704)]
Train Epoch: 0 [150900/169469 (0.022792601957917213)]
Train Epoch: 0 [151000/169469 (0.03417787700891495)]
Train Epoch: 0 [151100/169469 (0.04367795214056969)]
Train Epoch: 0 [151200/169469 (0.032429035753011703)]
Train Epoch: 0 [151300/169469 (0.043849073350429535)]
Train Epoch: 0 [151400/169469 (0.03666955232620239)]
Train Epoch: 0 [151500/169469 (0.05059931427240372)]
Train Epoch: 0 [151600/169469 (0.0682763010263443)]
Train Epoch: 0 [151700/169469 (0.04514561966061592)]
Train Epoch: 0 [151800/169469 (0.022551892325282097)]
Train Epoch: 0 [151900/169469 (0.032752055674791336)]
Train Epoch: 0 [152000/169469 (0.037846535444259644)]
Train Epoch: 0 [152100/169469 (0.03572786971926689)]
Train Epoch: 0 [152200/169469 (0.028566792607307434)]
Train Epoch: 0 [152300/169469 (0.02636696770787239)]
Train Epoch: 0 [152400/169469 (0.023924123495817184)]
Train Epoch: 0 [152500/169469 (0.03210880979895592)]
Train Epoch: 0 [152600/169469 (0.021540028974413872)]
Train Epoch: 0 [152700/169469 (0.04594830796122551)]
Train Epoch: 0 [152800/169469 (0.09212905913591385)]
Train Epoch: 0 [152900/169469 (0.0726563110947609)]
Train Epoch: 0 [153000/169469 (0.030365949496626854)]
Train Epoch: 0 [153100/169469 (0.02859480120241642)]
Train Epoch: 0 [153200/169469 (0.04044289514422417)]
Train Epoch: 0 [153300/169469 (0.04265190288424492)]
Train Epoch: 0 [153400/169469 (0.013227522373199463)]
Train Epoch: 0 [153500/169469 (0.06526663154363632)]
Train Epoch: 0 [153600/169469 (0.03313622251152992)]
Train Epoch: 0 [153700/169469 (0.05895748361945152)]
Train Epoch: 0 [153800/169469 (0.03379005193710327)]
Train Epoch: 0 [153900/169469 (0.06556754559278488)]
Train Epoch: 0 [154000/169469 (0.05902260169386864)]
Train Epoch: 0 [154100/169469 (0.05531522259116173)]
Train Epoch: 0 [154200/169469 (0.025742260739207268)]
Train Epoch: 0 [154300/169469 (0.0205439031124115)]
Train Epoch: 0 [154400/169469 (0.04544677957892418)]
Train Epoch: 0 [154500/169469 (0.03667706251144409)]
Train Epoch: 0 [154600/169469 (0.05344681069254875)]
Train Epoch: 0 [154700/169469 (0.023377276957035065)]
Train Epoch: 0 [154800/169469 (0.03323037549853325)]
Train Epoch: 0 [154900/169469 (0.05709829926490784)]
Train Epoch: 0 [155000/169469 (0.07190053910017014)]
Train Epoch: 0 [155100/169469 (0.03603901341557503)]
Train Epoch: 0 [155200/169469 (0.07272443920373917)]
Train Epoch: 0 [155300/169469 (0.03257156163454056)]
Train Epoch: 0 [155400/169469 (0.040856387466192245)]
Train Epoch: 0 [155500/169469 (0.07122873514890671)]
Train Epoch: 0 [155600/169469 (0.027420878410339355)]
Train Epoch: 0 [155700/169469 (0.0880068689584732)]
Train Epoch: 0 [155800/169469 (0.01247462909668684)]
Train Epoch: 0 [155900/169469 (0.03366577625274658)]
Train Epoch: 0 [156000/169469 (0.046809207648038864)]
Train Epoch: 0 [156100/169469 (0.061757564544677734)]
Train Epoch: 0 [156200/169469 (0.04538443684577942)]
Train Epoch: 0 [156300/169469 (0.024555927142500877)]
Train Epoch: 0 [156400/169469 (0.03656148537993431)]
Train Epoch: 0 [156500/169469 (0.04308084771037102)]
Train Epoch: 0 [156600/169469 (0.06533965468406677)]
Train Epoch: 0 [156700/169469 (0.02226928249001503)]
Train Epoch: 0 [156800/169469 (0.06868674606084824)]
Train Epoch: 0 [156900/169469 (0.023553481325507164)]
Train Epoch: 0 [157000/169469 (0.026305852457880974)]
Train Epoch: 0 [157100/169469 (0.04197349771857262)]
Train Epoch: 0 [157200/169469 (0.04396245256066322)]
Train Epoch: 0 [157300/169469 (0.0226860623806715)]
Train Epoch: 0 [157400/169469 (0.02392783761024475)]
Train Epoch: 0 [157500/169469 (0.044404856860637665)]
Train Epoch: 0 [157600/169469 (0.04358825087547302)]
Train Epoch: 0 [157700/169469 (0.05500456690788269)]
Train Epoch: 0 [157800/169469 (0.02643594704568386)]
Train Epoch: 0 [157900/169469 (0.04288097843527794)]
Train Epoch: 0 [158000/169469 (0.02409416064620018)]
Train Epoch: 0 [158100/169469 (0.02767178788781166)]
Train Epoch: 0 [158200/169469 (0.027522116899490356)]
Train Epoch: 0 [158300/169469 (0.047426797449588776)]
Train Epoch: 0 [158400/169469 (0.05377603694796562)]
Train Epoch: 0 [158500/169469 (0.02100406214594841)]
Train Epoch: 0 [158600/169469 (0.03290195018053055)]
Train Epoch: 0 [158700/169469 (0.04183784872293472)]
Train Epoch: 0 [158800/169469 (0.08217952400445938)]
Train Epoch: 0 [158900/169469 (0.0465882271528244)]
Train Epoch: 0 [159000/169469 (0.07380037754774094)]
Train Epoch: 0 [159100/169469 (0.07396889477968216)]
Train Epoch: 0 [159200/169469 (0.02754061296582222)]
Train Epoch: 0 [159300/169469 (0.04685492441058159)]
Train Epoch: 0 [159400/169469 (0.03341125324368477)]
Train Epoch: 0 [159500/169469 (0.04289335012435913)]
Train Epoch: 0 [159600/169469 (0.04460691288113594)]
Train Epoch: 0 [159700/169469 (0.019404731690883636)]
Train Epoch: 0 [159800/169469 (0.04098230227828026)]
Train Epoch: 0 [159900/169469 (0.03604985773563385)]
Train Epoch: 0 [160000/169469 (0.05491647869348526)]
Train Epoch: 0 [160100/169469 (0.02696259133517742)]
Train Epoch: 0 [160200/169469 (0.05888637527823448)]
Train Epoch: 0 [160300/169469 (0.03162312135100365)]
Train Epoch: 0 [160400/169469 (0.024460190907120705)]
Train Epoch: 0 [160500/169469 (0.027764497324824333)]
Train Epoch: 0 [160600/169469 (0.05231376364827156)]
Train Epoch: 0 [160700/169469 (0.029733702540397644)]
Train Epoch: 0 [160800/169469 (0.04064018651843071)]
Train Epoch: 0 [160900/169469 (0.04075762256979942)]
Train Epoch: 0 [161000/169469 (0.05039691925048828)]
Train Epoch: 0 [161100/169469 (0.05276684835553169)]
Train Epoch: 0 [161200/169469 (0.03385515138506889)]
Train Epoch: 0 [161300/169469 (0.05958133935928345)]
Train Epoch: 0 [161400/169469 (0.03284062072634697)]
Train Epoch: 0 [161500/169469 (0.020918799564242363)]
Train Epoch: 0 [161600/169469 (0.03624279424548149)]
Train Epoch: 0 [161700/169469 (0.056602247059345245)]
Train Epoch: 0 [161800/169469 (0.05518036708235741)]
Train Epoch: 0 [161900/169469 (0.04840625822544098)]
Train Epoch: 0 [162000/169469 (0.056943099945783615)]
Train Epoch: 0 [162100/169469 (0.07345201820135117)]
Train Epoch: 0 [162200/169469 (0.035229865461587906)]
Train Epoch: 0 [162300/169469 (0.022869467735290527)]
Train Epoch: 0 [162400/169469 (0.023218980059027672)]
Train Epoch: 0 [162500/169469 (0.04681216552853584)]
Train Epoch: 0 [162600/169469 (0.04173457622528076)]
Train Epoch: 0 [162700/169469 (0.06504702568054199)]
Train Epoch: 0 [162800/169469 (0.020659608766436577)]
Train Epoch: 0 [162900/169469 (0.05648729205131531)]
Train Epoch: 0 [163000/169469 (0.04797591641545296)]
Train Epoch: 0 [163100/169469 (0.03127846494317055)]
Train Epoch: 0 [163200/169469 (0.07066575437784195)]
Train Epoch: 0 [163300/169469 (0.06392465531826019)]
Train Epoch: 0 [163400/169469 (0.02007557451725006)]
Train Epoch: 0 [163500/169469 (0.026087498292326927)]
Train Epoch: 0 [163600/169469 (0.017038848251104355)]
Train Epoch: 0 [163700/169469 (0.034170426428318024)]
Train Epoch: 0 [163800/169469 (0.05201646313071251)]
Train Epoch: 0 [163900/169469 (0.02921673096716404)]
Train Epoch: 0 [164000/169469 (0.03450818359851837)]
Train Epoch: 0 [164100/169469 (0.05526692792773247)]
Train Epoch: 0 [164200/169469 (0.0555807426571846)]
Train Epoch: 0 [164300/169469 (0.061462320387363434)]
Train Epoch: 0 [164400/169469 (0.06347762793302536)]
Train Epoch: 0 [164500/169469 (0.08535384386777878)]
Train Epoch: 0 [164600/169469 (0.06119346246123314)]
Train Epoch: 0 [164700/169469 (0.03954309970140457)]
Train Epoch: 0 [164800/169469 (0.026770634576678276)]
Train Epoch: 0 [164900/169469 (0.033905286341905594)]
Train Epoch: 0 [165000/169469 (0.01913248375058174)]
Train Epoch: 0 [165100/169469 (0.03767773136496544)]
Train Epoch: 0 [165200/169469 (0.06114994361996651)]
Train Epoch: 0 [165300/169469 (0.05990995094180107)]
Train Epoch: 0 [165400/169469 (0.03202469274401665)]
Train Epoch: 0 [165500/169469 (0.0808233842253685)]
Train Epoch: 0 [165600/169469 (0.02160407416522503)]
Train Epoch: 0 [165700/169469 (0.01878991723060608)]
Train Epoch: 0 [165800/169469 (0.02170591615140438)]
Train Epoch: 0 [165900/169469 (0.02155560813844204)]
Train Epoch: 0 [166000/169469 (0.02665877901017666)]
Train Epoch: 0 [166100/169469 (0.05833559110760689)]
Train Epoch: 0 [166200/169469 (0.027492815628647804)]
Train Epoch: 0 [166300/169469 (0.03834616765379906)]
Train Epoch: 0 [166400/169469 (0.02869858220219612)]
Train Epoch: 0 [166500/169469 (0.055820513516664505)]
Train Epoch: 0 [166600/169469 (0.03286697715520859)]
Train Epoch: 0 [166700/169469 (0.0500309132039547)]
Train Epoch: 0 [166800/169469 (0.011821906082332134)]
Train Epoch: 0 [166900/169469 (0.05450264364480972)]
Train Epoch: 0 [167000/169469 (0.026735832914710045)]
Train Epoch: 0 [167100/169469 (0.09233381599187851)]
Train Epoch: 0 [167200/169469 (0.033375125378370285)]
Train Epoch: 0 [167300/169469 (0.03488824516534805)]
Train Epoch: 0 [167400/169469 (0.06557903438806534)]
Train Epoch: 0 [167500/169469 (0.05476853996515274)]
Train Epoch: 0 [167600/169469 (0.015193246304988861)]
Train Epoch: 0 [167700/169469 (0.03248070925474167)]
Train Epoch: 0 [167800/169469 (0.03423738479614258)]
Train Epoch: 0 [167900/169469 (0.03375101089477539)]
Train Epoch: 0 [168000/169469 (0.022854376584291458)]
Train Epoch: 0 [168100/169469 (0.049038201570510864)]
Train Epoch: 0 [168200/169469 (0.030768930912017822)]
Train Epoch: 0 [168300/169469 (0.054911818355321884)]
Train Epoch: 0 [168400/169469 (0.03303593397140503)]
Train Epoch: 0 [168500/169469 (0.06093030795454979)]
Train Epoch: 0 [168600/169469 (0.08203928917646408)]
Train Epoch: 0 [168700/169469 (0.04065573215484619)]
Train Epoch: 0 [168800/169469 (0.07499302923679352)]
Train Epoch: 0 [168900/169469 (0.049387525767087936)]
Train Epoch: 0 [169000/169469 (0.046436283737421036)]
Train Epoch: 0 [169100/169469 (0.05053066089749336)]
Train Epoch: 0 [169200/169469 (0.039245326071977615)]
Train Epoch: 0 [169300/169469 (0.03128433972597122)]
Train Epoch: 0 [169400/169469 (0.03985012322664261)]
Test Reconstruction Loss: (0.05033739283680916)]
Train Epoch: 1 [0/169469 (0.032891590148210526)]
Train Epoch: 1 [100/169469 (0.03574957326054573)]
Train Epoch: 1 [200/169469 (0.06047428399324417)]
Train Epoch: 1 [300/169469 (0.02603083848953247)]
Train Epoch: 1 [400/169469 (0.030047891661524773)]
Train Epoch: 1 [500/169469 (0.05326394364237785)]
Train Epoch: 1 [600/169469 (0.030637705698609352)]
Train Epoch: 1 [700/169469 (0.04382834583520889)]
Train Epoch: 1 [800/169469 (0.034606028348207474)]
Train Epoch: 1 [900/169469 (0.08443250507116318)]
Train Epoch: 1 [1000/169469 (0.054659176617860794)]
Train Epoch: 1 [1100/169469 (0.09157327562570572)]
Train Epoch: 1 [1200/169469 (0.02305380068719387)]
Train Epoch: 1 [1300/169469 (0.059591084718704224)]
Train Epoch: 1 [1400/169469 (0.043304022401571274)]
Train Epoch: 1 [1500/169469 (0.025670675560832024)]
Train Epoch: 1 [1600/169469 (0.035191647708415985)]
Train Epoch: 1 [1700/169469 (0.056658774614334106)]
Train Epoch: 1 [1800/169469 (0.03873907029628754)]
Train Epoch: 1 [1900/169469 (0.03113795630633831)]
Train Epoch: 1 [2000/169469 (0.038623012602329254)]
Train Epoch: 1 [2100/169469 (0.05914188548922539)]
Train Epoch: 1 [2200/169469 (0.05424601584672928)]
Train Epoch: 1 [2300/169469 (0.04997881129384041)]
Train Epoch: 1 [2400/169469 (0.039017628878355026)]
Train Epoch: 1 [2500/169469 (0.04413997754454613)]
Train Epoch: 1 [2600/169469 (0.03661292418837547)]
Train Epoch: 1 [2700/169469 (0.029714016243815422)]
Train Epoch: 1 [2800/169469 (0.04535539820790291)]
Train Epoch: 1 [2900/169469 (0.06314562261104584)]
Train Epoch: 1 [3000/169469 (0.03434830904006958)]
Train Epoch: 1 [3100/169469 (0.022029198706150055)]
Train Epoch: 1 [3200/169469 (0.056400250643491745)]
Train Epoch: 1 [3300/169469 (0.033574871718883514)]
Train Epoch: 1 [3400/169469 (0.024483218789100647)]
Train Epoch: 1 [3500/169469 (0.0418596975505352)]
Train Epoch: 1 [3600/169469 (0.06332140415906906)]
Train Epoch: 1 [3700/169469 (0.030914515256881714)]
Train Epoch: 1 [3800/169469 (0.039016153663396835)]
Train Epoch: 1 [3900/169469 (0.05969475582242012)]
Train Epoch: 1 [4000/169469 (0.07082982361316681)]
Train Epoch: 1 [4100/169469 (0.06037159636616707)]
Train Epoch: 1 [4200/169469 (0.05919588357210159)]
Train Epoch: 1 [4300/169469 (0.03658163174986839)]
Train Epoch: 1 [4400/169469 (0.03908495604991913)]
Train Epoch: 1 [4500/169469 (0.03497781977057457)]
Train Epoch: 1 [4600/169469 (0.025494206696748734)]
Train Epoch: 1 [4700/169469 (0.03396468237042427)]
Train Epoch: 1 [4800/169469 (0.017282260581851006)]
Train Epoch: 1 [4900/169469 (0.05015472322702408)]
Train Epoch: 1 [5000/169469 (0.05989117547869682)]
Train Epoch: 1 [5100/169469 (0.04364700987935066)]
Train Epoch: 1 [5200/169469 (0.0466453917324543)]
Train Epoch: 1 [5300/169469 (0.025821715593338013)]
Train Epoch: 1 [5400/169469 (0.024124959483742714)]
Train Epoch: 1 [5500/169469 (0.03271353617310524)]
Train Epoch: 1 [5600/169469 (0.022098489105701447)]
Train Epoch: 1 [5700/169469 (0.044427286833524704)]
Train Epoch: 1 [5800/169469 (0.03183165192604065)]
Train Epoch: 1 [5900/169469 (0.05186731368303299)]
Train Epoch: 1 [6000/169469 (0.02167338691651821)]
Train Epoch: 1 [6100/169469 (0.05816459283232689)]
Train Epoch: 1 [6200/169469 (0.05704260617494583)]
Train Epoch: 1 [6300/169469 (0.05388415977358818)]
Train Epoch: 1 [6400/169469 (0.06476661562919617)]
Train Epoch: 1 [6500/169469 (0.05563458427786827)]
Train Epoch: 1 [6600/169469 (0.029760817065835)]
Train Epoch: 1 [6700/169469 (0.01972248964011669)]
Train Epoch: 1 [6800/169469 (0.03418956696987152)]
Train Epoch: 1 [6900/169469 (0.0464298315346241)]
Train Epoch: 1 [7000/169469 (0.016260886564850807)]
Train Epoch: 1 [7100/169469 (0.03996195271611214)]
Train Epoch: 1 [7200/169469 (0.03926893696188927)]
Train Epoch: 1 [7300/169469 (0.020297328010201454)]
Train Epoch: 1 [7400/169469 (0.034856002777814865)]
Train Epoch: 1 [7500/169469 (0.03455431014299393)]
Train Epoch: 1 [7600/169469 (0.03545507416129112)]
Train Epoch: 1 [7700/169469 (0.054911959916353226)]
Train Epoch: 1 [7800/169469 (0.0534207820892334)]
Train Epoch: 1 [7900/169469 (0.07262425869703293)]
Train Epoch: 1 [8000/169469 (0.041480112820863724)]
Train Epoch: 1 [8100/169469 (0.0469701886177063)]
Train Epoch: 1 [8200/169469 (0.060538601130247116)]
Train Epoch: 1 [8300/169469 (0.05900925025343895)]
Train Epoch: 1 [8400/169469 (0.049736496061086655)]
Train Epoch: 1 [8500/169469 (0.026411041617393494)]
Train Epoch: 1 [8600/169469 (0.029644176363945007)]
Train Epoch: 1 [8700/169469 (0.0238200630992651)]
Train Epoch: 1 [8800/169469 (0.10970351845026016)]
Train Epoch: 1 [8900/169469 (0.03233522176742554)]
Train Epoch: 1 [9000/169469 (0.07038354873657227)]
Train Epoch: 1 [9100/169469 (0.043225858360528946)]
Train Epoch: 1 [9200/169469 (0.0413917601108551)]
Train Epoch: 1 [9300/169469 (0.04097425565123558)]
Train Epoch: 1 [9400/169469 (0.02512793056666851)]
Train Epoch: 1 [9500/169469 (0.013105504214763641)]
Train Epoch: 1 [9600/169469 (0.02590596117079258)]
Train Epoch: 1 [9700/169469 (0.03641102835536003)]
Train Epoch: 1 [9800/169469 (0.04361369088292122)]
Train Epoch: 1 [9900/169469 (0.02729463018476963)]
Train Epoch: 1 [10000/169469 (0.061073023825883865)]
Train Epoch: 1 [10100/169469 (0.04041602462530136)]
Train Epoch: 1 [10200/169469 (0.0310902688652277)]
Train Epoch: 1 [10300/169469 (0.040874239057302475)]
Train Epoch: 1 [10400/169469 (0.04337627440690994)]
Train Epoch: 1 [10500/169469 (0.0406758077442646)]
Train Epoch: 1 [10600/169469 (0.039123110473155975)]
Train Epoch: 1 [10700/169469 (0.05436350777745247)]
Train Epoch: 1 [10800/169469 (0.05028652772307396)]
Train Epoch: 1 [10900/169469 (0.03508268669247627)]
Train Epoch: 1 [11000/169469 (0.04690760001540184)]
Train Epoch: 1 [11100/169469 (0.06372489035129547)]
Train Epoch: 1 [11200/169469 (0.028588486835360527)]
Train Epoch: 1 [11300/169469 (0.03344755992293358)]
Train Epoch: 1 [11400/169469 (0.022106297314167023)]
Train Epoch: 1 [11500/169469 (0.03696846961975098)]
Train Epoch: 1 [11600/169469 (0.03500909358263016)]
Train Epoch: 1 [11700/169469 (0.03506380319595337)]
Train Epoch: 1 [11800/169469 (0.03635513409972191)]
Train Epoch: 1 [11900/169469 (0.020138785243034363)]
Train Epoch: 1 [12000/169469 (0.045139968395233154)]
Train Epoch: 1 [12100/169469 (0.037091296166181564)]
Train Epoch: 1 [12200/169469 (0.05741214379668236)]
Train Epoch: 1 [12300/169469 (0.03225262463092804)]
Train Epoch: 1 [12400/169469 (0.06630628556013107)]
Train Epoch: 1 [12500/169469 (0.024532601237297058)]
Train Epoch: 1 [12600/169469 (0.04331094026565552)]
Train Epoch: 1 [12700/169469 (0.032828912138938904)]
Train Epoch: 1 [12800/169469 (0.029846100136637688)]
Train Epoch: 1 [12900/169469 (0.0574457161128521)]
Train Epoch: 1 [13000/169469 (0.0426233671605587)]
Train Epoch: 1 [13100/169469 (0.058091919869184494)]
Train Epoch: 1 [13200/169469 (0.041149720549583435)]
Train Epoch: 1 [13300/169469 (0.03318947181105614)]
Train Epoch: 1 [13400/169469 (0.04049045965075493)]
Train Epoch: 1 [13500/169469 (0.04992975667119026)]
Train Epoch: 1 [13600/169469 (0.06802673637866974)]
Train Epoch: 1 [13700/169469 (0.07626672834157944)]
Train Epoch: 1 [13800/169469 (0.05491325259208679)]
Train Epoch: 1 [13900/169469 (0.035300932824611664)]
Train Epoch: 1 [14000/169469 (0.02273315005004406)]
Train Epoch: 1 [14100/169469 (0.05698029324412346)]
Train Epoch: 1 [14200/169469 (0.06219731643795967)]
Train Epoch: 1 [14300/169469 (0.04848649725317955)]
Train Epoch: 1 [14400/169469 (0.06960804015398026)]
Train Epoch: 1 [14500/169469 (0.06862948834896088)]
Train Epoch: 1 [14600/169469 (0.06171027943491936)]
Train Epoch: 1 [14700/169469 (0.06147949770092964)]
Train Epoch: 1 [14800/169469 (0.024851972237229347)]
Train Epoch: 1 [14900/169469 (0.045030076056718826)]
Train Epoch: 1 [15000/169469 (0.045462604612112045)]
Train Epoch: 1 [15100/169469 (0.05362879857420921)]
Train Epoch: 1 [15200/169469 (0.03599829226732254)]
Train Epoch: 1 [15300/169469 (0.052470941096544266)]
Train Epoch: 1 [15400/169469 (0.029256796464323997)]
Train Epoch: 1 [15500/169469 (0.014405599795281887)]
Train Epoch: 1 [15600/169469 (0.04827670380473137)]
Train Epoch: 1 [15700/169469 (0.04224551469087601)]
Train Epoch: 1 [15800/169469 (0.028084466233849525)]
Train Epoch: 1 [15900/169469 (0.03355185687541962)]
Train Epoch: 1 [16000/169469 (0.034990765154361725)]
Train Epoch: 1 [16100/169469 (0.03130234405398369)]
Train Epoch: 1 [16200/169469 (0.05313743278384209)]
Train Epoch: 1 [16300/169469 (0.0638287141919136)]
Train Epoch: 1 [16400/169469 (0.05262754112482071)]
Train Epoch: 1 [16500/169469 (0.06194084882736206)]
Train Epoch: 1 [16600/169469 (0.03969864919781685)]
Train Epoch: 1 [16700/169469 (0.06468185037374496)]
Train Epoch: 1 [16800/169469 (0.05044678598642349)]
Train Epoch: 1 [16900/169469 (0.03292704373598099)]
Train Epoch: 1 [17000/169469 (0.030123237520456314)]
Train Epoch: 1 [17100/169469 (0.06296395510435104)]
Train Epoch: 1 [17200/169469 (0.02261367440223694)]
Train Epoch: 1 [17300/169469 (0.05945783853530884)]
Train Epoch: 1 [17400/169469 (0.06138966232538223)]
Train Epoch: 1 [17500/169469 (0.04427577555179596)]
Train Epoch: 1 [17600/169469 (0.029723940417170525)]
Train Epoch: 1 [17700/169469 (0.0418858602643013)]
Train Epoch: 1 [17800/169469 (0.042954158037900925)]
Train Epoch: 1 [17900/169469 (0.047238852828741074)]
Train Epoch: 1 [18000/169469 (0.02535221353173256)]
Train Epoch: 1 [18100/169469 (0.039245277643203735)]
Train Epoch: 1 [18200/169469 (0.018769631162285805)]
Train Epoch: 1 [18300/169469 (0.043763112276792526)]
Train Epoch: 1 [18400/169469 (0.04151381552219391)]
Train Epoch: 1 [18500/169469 (0.03797454386949539)]
Train Epoch: 1 [18600/169469 (0.03155016154050827)]
Train Epoch: 1 [18700/169469 (0.03630564734339714)]
Train Epoch: 1 [18800/169469 (0.044451501220464706)]
Train Epoch: 1 [18900/169469 (0.043321095407009125)]
Train Epoch: 1 [19000/169469 (0.024960992857813835)]
Train Epoch: 1 [19100/169469 (0.07619954645633698)]
Train Epoch: 1 [19200/169469 (0.024666428565979004)]
Train Epoch: 1 [19300/169469 (0.06408033519983292)]
Train Epoch: 1 [19400/169469 (0.020149381831288338)]
Train Epoch: 1 [19500/169469 (0.05160434916615486)]
Train Epoch: 1 [19600/169469 (0.04084376245737076)]
Train Epoch: 1 [19700/169469 (0.027743486687541008)]
Train Epoch: 1 [19800/169469 (0.04057962819933891)]
Train Epoch: 1 [19900/169469 (0.028677260503172874)]
Train Epoch: 1 [20000/169469 (0.05961696431040764)]
Train Epoch: 1 [20100/169469 (0.04436621814966202)]
Train Epoch: 1 [20200/169469 (0.035296231508255005)]
Train Epoch: 1 [20300/169469 (0.05929424241185188)]
Train Epoch: 1 [20400/169469 (0.08438395708799362)]
Train Epoch: 1 [20500/169469 (0.052095361053943634)]
Train Epoch: 1 [20600/169469 (0.021192826330661774)]
Train Epoch: 1 [20700/169469 (0.043305881321430206)]
Train Epoch: 1 [20800/169469 (0.02774663083255291)]
Train Epoch: 1 [20900/169469 (0.0472964271903038)]
Train Epoch: 1 [21000/169469 (0.021339599043130875)]
Train Epoch: 1 [21100/169469 (0.07382116466760635)]
Train Epoch: 1 [21200/169469 (0.03849758580327034)]
Train Epoch: 1 [21300/169469 (0.03994932398200035)]
Train Epoch: 1 [21400/169469 (0.03317193314433098)]
Train Epoch: 1 [21500/169469 (0.035920705646276474)]
Train Epoch: 1 [21600/169469 (0.02835102193057537)]
Train Epoch: 1 [21700/169469 (0.02483983151614666)]
Train Epoch: 1 [21800/169469 (0.0105668930336833)]
Train Epoch: 1 [21900/169469 (0.027746794745326042)]
Train Epoch: 1 [22000/169469 (0.017055092379450798)]
Train Epoch: 1 [22100/169469 (0.056509312242269516)]
Train Epoch: 1 [22200/169469 (0.04580038785934448)]
Train Epoch: 1 [22300/169469 (0.08060557395219803)]
Train Epoch: 1 [22400/169469 (0.046421464532613754)]
Train Epoch: 1 [22500/169469 (0.02207787334918976)]
Train Epoch: 1 [22600/169469 (0.06421824544668198)]
Train Epoch: 1 [22700/169469 (0.03111032024025917)]
Train Epoch: 1 [22800/169469 (0.03709583356976509)]
Train Epoch: 1 [22900/169469 (0.03560413047671318)]
Train Epoch: 1 [23000/169469 (0.04683404043316841)]
